"","x11","x12","x13","x14","x21","x22","x23","x24","y1","y2","y3","y4"
"231",0.56602884126141,-0.753072253868024,-0.449742939924435,0.244686116118545,0.84869882486439,0.538151116187632,0.529418611115794,0.344659070145134,0.0973599624778173,0.296338490653199,-0.269252061500692,0.531354659103689
"489",-0.322895309037398,0.421053032750529,-0.0914851480592103,-0.778209071016294,1.23343871215389,0.924807289218424,-0.389326134453167,0.325749255043258,0.359304603774496,0.237836365048123,0.934767222495554,0.107779168447461
"386",-1.18715964661556,-1.62845194964993,-0.457657538661301,-0.511280403101443,-0.39166397132808,-0.432558198753625,1.02047991385715,-0.460502222000065,-0.719277118908788,-1.24338143784909,-1.63646694391403,-1.43474286605387
"311",0.152963056597874,-0.269211462519003,0.198452921661423,-0.25613449510637,0.747062866884034,0.456646275519846,0.185920824039571,0.672964283053671,0.599793159298868,0.428741840773301,-0.0293853199525018,0.793862609179651
"369",1.54136735767685,1.12372100736383,0.865347565881538,1.55375621927409,0.374836100665244,0.0164258276789944,1.03227632270467,0.382207884437682,0.824289734900996,0.974972227338018,0.20125313677272,1.05591979986634
"50",1.91573978136425,1.93612556403788,1.06924571042335,1.81080424089487,-0.723035135928374,0.603441448615789,-0.0235180252186344,0.0376951650636549,0.844430585475599,1.06833549690217,1.65464043868243,1.12382288098744
"335",1.050780114288,0.492175802808388,0.84012195428777,0.363300534030393,0.945068747769196,-1.11387811947892,-0.123252667626172,0.768352950504026,0.588371863204461,0.400599910517128,-0.117225460235434,0.0708033101093155
"190",1.02325220185112,0.68015529060114,-0.0971859593533285,0.528488548537228,0.0197418255472892,1.09242539294017,-0.491341369497246,1.96378017520158,1.5581950239561,1.24554253554103,1.08755010813276,0.58212759891725
"378",0.152009489371967,-0.55865059635002,-1.48526378747626,-0.874107982488673,1.42118687251795,0.485348193470974,0.201775731988699,0.522960792526382,-1.00783200973804,-1.78590117491077,-0.31486467357859,-1.3464139821858
"298",0.11563144362825,-0.530859676615415,0.010313919841049,0.187801267328029,2.43396353211706,1.54154316628064,1.07413535986062,0.017582696079838,-0.287984101763353,0.055747203885189,-0.542109883713493,-0.238048321036418
"359",0.413238175462762,0.18030112237187,1.62765062359318,0.495455846265971,1.4510043873747,0.950231917040139,0.608074633714036,-0.232220061835504,0.368531786372807,-0.415529756247201,1.17802632103287,1.24473703201853
"253",0.367333998746192,0.145362066110385,0.185092147423463,0.0355978107658817,0.301741090810939,0.857711792631743,1.41499982890027,1.78404553673523,0.72762353832778,-0.282892677076645,0.521373970438112,0.40279293398821
"485",1.70653751822825,0.172555151989496,0.317652184042262,2.19445013123274,1.78449047837789,-0.519442383660173,0.953684843249432,-0.684529419617628,1.34072752340451,1.63525546821071,0.525724901408004,1.13285213301883
"360",-1.72022459331963,-0.628692557573147,-0.1619829162241,0.420307538914338,0.798954709531438,0.742095493194823,-0.494219318936727,0.985527108166428,0.721795564639733,0.0809539646936992,-0.262036808113346,0.165622045844803
"11",-0.806122223609736,-0.013054592808482,-0.323767130231628,-0.116914048168208,-0.899103044991455,-0.196974474344614,0.142667470026482,-1.8454883352748,-0.527800045541238,-0.456286122366433,-0.678783723836831,0.0898238132091255
"217",-0.208745729995551,-0.10488928515937,-0.379069876341416,0.726486859432847,0.671121615363773,-0.0990110804141398,-0.530673336595301,0.183637987969822,-0.781599154206083,-0.734515443027083,-0.809355393743737,-0.135605075326441
"332",0.631865113784868,-0.555812985590811,0.0531231120469262,-0.82408958146049,-0.188968294450375,0.408630439876669,-1.65567842946673,-2.20229169094776,-0.250046597803558,0.931277247664193,-0.014288588168932,0.846978806186762
"313",0.514863773851207,1.15226811056897,1.58548442276312,1.45755859244665,0.779690761665183,0.930035081835723,-0.112003132478453,0.137640032121292,2.23579757293271,1.71523020010118,2.18992638676859,2.09234793048561
"215",0.300587569710904,-1.37383537666716,-0.422165914270633,-1.89037786859867,1.42921972067332,-0.100187763181745,-0.638383432947375,-0.878414210742685,0.249987378346782,0.0300911796322729,-0.197945078265656,0.888414467030479
"387",0.473361195390054,1.20939569909427,1.84004339945525,0.968940194633516,0.267446663348372,0.676029059957877,1.12441831377596,0.156608224155647,1.10942172804331,1.72400201578649,1.14196651487887,1.27195820807324
"197",-2.21843544366088,-0.450892796566129,-0.950869226172329,-0.954857842890491,0.344708167661444,-0.554802129776326,-0.501144343952232,-0.799289036291147,-1.4962674249035,-1.31189762141651,-1.91871360965666,-0.602392099034927
"110",-0.907713381041941,-2.30857872204487,-0.898575101391296,-1.46648744308628,1.59403612292464,-0.592958611714643,0.551033484681871,-0.137201589595007,-1.14472537118123,-0.379189302010451,-0.558170058993265,-1.20242517278842
"32",0.692169414101765,-1.67861921318466,-0.235879423799219,-0.675635885076686,-1.72031527809131,-1.03574327940505,-0.510096258186534,-0.249185903448614,0.98214455664939,-0.183062337178011,-0.433484966212746,-0.21978886282217
"45",-1.53116716665715,-0.400274927108285,0.0389715590221556,0.260572327250232,0.803909040849239,0.83180625825367,0.660376459262553,0.851374079836791,0.249212963894308,0.946973698852304,0.680777293439583,0.243055637953853
"141",1.66381536080606,2.76183301893804,0.688803821480815,1.14460491295361,0.979713232602227,1.12156426464492,0.364062067921404,-0.196121751181903,1.30160762794596,0.718411597606682,0.822028366148579,0.947259505415337
"230",-0.516311975938688,0.889918490213182,0.0399336441640551,0.0479588183646063,-0.035332701177414,-0.772765497096799,-0.952492701902473,0.0629850488289222,-0.15398617211431,-0.608661236947039,-0.00431320979593121,-1.29642233254193
"293",-2.00027206730208,-0.554787679551312,-0.193294973859805,-0.348821178919153,0.375543361290525,-0.677416167416781,-0.923964165888942,0.713332511072847,-1.29555303226004,-0.576925769719213,-0.996796970420765,-1.19862898752246
"180",-0.555116833416683,-0.416749574263738,-0.520825869439842,-0.896057096820832,1.63096322215413,-0.923110903062422,0.778103568391129,0.373719822927627,0.415691404944865,-0.578317081398646,-0.204350623675691,-0.683627051562464
"402",-1.76686908529935,-1.68089555259519,-0.640766565663497,-0.430100536663122,-1.38102444346652,-0.791221875281749,-0.802512806224521,-0.725865480014722,-1.20321860363053,-0.957524372704994,-0.0871611246872083,-0.113179298649953
"129",-0.299466112471648,1.78221382520114,0.518627524885298,1.57633823148868,2.17545710095212,0.69641561860599,1.50332018178767,0.482527742049799,1.12994117013385,1.44379239762302,0.73975210381372,0.667213779395016
"202",0.383559269908159,-0.423961137632166,0.631515698766861,0.807757911684798,-0.486069836860164,-0.991568639959224,-1.21735385043404,-1.25725873231333,0.0979348642094827,-0.578506464158524,-0.147180994396322,-0.72620224261006
"146",-0.0502885689379201,-0.244107833366618,-1.36883114035601,-0.451107117159384,1.27306934346741,-0.239966864005938,-0.226400386136924,0.536132041666199,-0.649033872163014,-0.749263317934485,-0.76797644754614,-0.854376636983855
"284",-0.166600350441904,-1.19813215331779,-0.233098680020992,-0.270053089777061,-0.600291999188888,-0.349035035452902,0.458884397090341,0.711993446515231,-0.0274519008404552,-0.615190058755298,0.124576978698517,-0.619818423684023
"113",0.961474561997577,0.957930443477228,-0.633001219142716,0.895296594820442,-0.394912060931238,0.176367349411084,-0.125426906114517,-1.07293450784108,0.484813762944655,1.31357486095001,0.408669405478507,0.748136509721776
"208",0.929397363114442,-0.152243284394903,1.24085336387498,-0.509707217157317,0.854749190114115,-0.00971950573503525,0.000885730664639492,0.402732200748203,-0.908415600349569,0.687796843086544,0.934868474660514,-0.105534112086788
"497",-0.438201621173842,-0.502368391538083,-0.776778561439287,0.455768279070635,0.417736041202175,-0.0246234455134371,0.370408208039657,0.715231122088248,-0.1439167864797,0.0470807413564784,-0.142038977392141,-1.24910144131271
"37",0.78885407050225,-0.0604184039800852,-0.746649110576824,-0.584089897206028,-0.347053434591705,-0.450772684855408,0.222550806765607,-0.776087113158905,0.330585366698622,-0.779127348441829,-0.680033845587255,-0.103971070482468
"460",0.473773412263561,-0.122192681389989,-1.04907391813692,-0.253887207373379,2.47427018208085,-0.265716233678451,0.0923765726138068,0.458506557047623,-0.0969675194629748,-1.51780337903425,-1.06611215608251,0.327538158931901
"437",-0.297820958483636,-0.659183546925415,1.34140594452786,-0.893902564578052,-0.141405329357093,-0.839930527261411,0.893970238492594,0.480927505655512,-0.284484868382531,-0.717035500545548,-0.522638930997511,0.341359746188145
"361",-0.108773680442436,-0.147998988478084,-0.465049647662528,0.112410872573466,0.194534200911618,-0.210480579795772,-0.00640783344987807,-1.16521918932483,-0.415044499223764,-0.71526909937076,2.04280486772429,-0.439609459357044
"149",-0.343363507695757,-0.414192453366398,0.648154586045011,0.847484942176298,-1.26438268523709,-0.789662769498935,0.696860008541459,-0.800055092136449,-0.427978080534757,0.915636607570765,-0.372420520577508,-0.24486515154163
"143",-0.116401823345421,0.425421570103821,0.875695430274133,-0.715487562698148,1.02047400926345,0.173021259030908,1.44929677303013,0.787601127900147,0.6163504235151,1.33345543070303,0.319685032907317,-0.0972713852532844
"203",0.300060924208982,0.0101880047968708,1.22667891699606,1.38739060238406,0.689626046553472,0.080135326778926,0.53267082653266,0.700958037055744,2.12349691467978,1.07219393163541,1.73793297043228,0.902852438912126
"380",0.317817156918944,1.47264204037454,-0.0207532263333876,0.921206898444437,-0.672109257021634,-0.974596112378411,0.288945412987334,-0.721897175825463,-1.01516830186115,-0.214518086455319,-0.416229479673881,-1.39815032901978
"367",-0.109869554047724,-1.79407039228188,0.299687894989357,-0.625318735518939,-1.29215967635792,-2.18712888065419,-2.01551129451078,-0.45339805058676,-0.664443349805146,0.0588783339890981,-1.88164422002321,-0.0924894596037655
"165",0.762349246472601,-1.34554301221596,0.236428358199096,0.172524985919221,0.68596644154604,0.910550500208876,1.57553997734858,0.335827054881891,-0.0789918863704414,0.292066392222265,-0.265419550165489,-0.371686917205218
"329",-2.1065227081254,-0.0336881122578617,-0.59236811028625,0.779315636310667,0.294468195080649,-0.75341031473829,-1.18687508995374,-1.51880233916793,-2.04952981166281,-0.457536710703054,-1.19723151179185,-1.822847973958
"405",0.138852716445115,-0.158119232728568,-1.05853986266473,0.602913762244667,1.56850879067294,0.973935562862293,0.67326664280807,1.56911765908732,-0.123079474190223,-0.236787294553426,-1.11496642044073,-1.13925589239962
"183",0.883127273382076,0.793445003277488,0.547972037885547,0.549759129533379,-0.827863868027075,0.0646394889213869,0.951810351391312,0.00670668220773905,0.883427966959972,1.57210719245742,0.953666119470219,1.62367398347541
"299",0.777375269479949,-0.324789941525082,-0.667092340064589,0.0435377995425642,1.14206853285277,0.997387675884303,-1.01891809334391,0.454402909827034,-0.256266761297236,1.20397718595351,1.43828549693674,0.34711635098514
"168",0.166449447258321,0.0842192794973827,-0.447600076630142,0.605115589736738,-0.847544103524853,-0.116755037987515,0.508627606002317,-0.23360689591049,1.06545308346139,0.250913744888002,0.160025004279419,0.14276762638412
"136",-0.919239603720851,-1.75466931188454,-1.53599064185897,-0.492549441843295,-1.02271847929603,-0.728841061749532,0.25259059718505,0.496323860311026,-0.27092789948328,-1.02238396222234,-0.513420887261324,-1.39218113701208
"315",-0.712425714087287,-1.10426712101655,-0.212575483470217,-0.913173814301042,0.30951581280516,-1.47098049818342,-1.79313579253702,-1.66482204892679,-1.42044245007534,-1.06875069493428,-0.965586734238771,-1.2430921050875
"85",0.0883120962886252,-1.07374026965618,-1.24177880866671,-1.04801376769666,0.0980345836581144,-1.27958076296425,-0.0181019255518451,-0.0692036303479543,-0.967769404995621,-0.943371644166677,-1.13775783146653,-1.84107237659861
"295",-1.31098482286799,-3.11413951452888,-1.21005838896652,-3.30957557253981,-1.51097879118302,-1.00746822561123,-0.461089684262033,0.125659300034976,-1.744223357088,-2.04602381116509,-2.17992474171529,-3.38848309043608
"51",0.203372719348399,-0.333674228286051,0.372495802505425,1.83256593991308,0.364906025274671,-0.45057289501784,-0.0103336133744798,1.06081140376246,1.09317224459756,0.437925396286092,0.744822573578798,1.39966127764756
"479",-1.80642477915547,-0.590877242281183,-0.591617946173588,0.749798514344655,0.0461364510002581,-0.714978231274084,-0.950310102748267,-1.14426322787649,-0.444758960984664,-0.910092037292335,-0.606916185765693,-1.45036653843181
"59",0.0484249827304525,-1.64832773530563,-2.19738104923878,-3.56453087236369,0.384261952778049,-1.92018966344696,-1.24088384191935,-2.05224893946289,-1.87722260947524,-2.23323267026684,-1.99771433064955,-1.88427008595149
"99",0.889450883906694,1.73436224263532,1.88583843196172,2.39541513215427,0.832322388650291,0.585152417731002,1.93219927154214,1.10896078568379,2.28804089247277,2.23254421829258,1.91867063809542,0.605166693516838
"25",2.05859827566658,0.392421529958332,0.536122540234784,0.483982691586663,-0.769663631578474,-0.879835880115227,-0.538236718376774,-1.57612987523496,-0.214457506954649,-0.178616230009042,-1.11212742109286,-1.06665344280589
"263",0.37553298213296,0.937739675686522,0.279659910878744,1.08372042712762,0.0792218957143813,-0.643901622388218,0.0585373465230592,-0.262026955210726,0.124965273854205,0.732127775242047,0.499023096878613,0.460824347212994
"357",1.56450561663534,0.981270346785212,0.628223836118784,0.00204423683312039,0.88734516264795,2.01595868856908,1.08942535761654,1.29969093186125,1.27918365434415,2.58300670898224,1.54669560452645,2.46089255873115
"317",0.73898549026728,-0.794082981498383,1.00044941007441,-0.625032015290187,-0.873181170119451,-1.14067496508733,-0.51065867964426,-0.633684359271563,0.995264724736745,-0.962504588734921,0.353511227581826,-0.853067812699157
"323",-0.61999134057898,-0.214503327575147,0.697443791093199,-0.711240585689842,0.326396227660851,0.115113682586952,0.0309600340780863,1.65619233420431,0.584322023608468,1.46147032393085,1.28917952597143,0.418688450835911
"475",0.248128747707607,0.469456049950621,-0.28594496033227,0.700531307795745,-0.464468990442342,0.68403026758905,0.875165218147697,2.26548810959529,1.76310999331313,1.83297208127429,1.46914718299513,1.28964763797673
"166",-0.959063263025309,-0.20811102424703,0.372027829458729,-0.0164794002317559,0.635627104893852,-0.164174100584444,-0.264371699020646,-1.00257452471006,0.455811356312252,0.47239725368939,1.14446914752421,0.988625437121536
"493",-1.30458885679715,-2.28188783012432,-1.02028860394804,0.266436200703311,0.0944175099047223,-0.898064045318183,-0.867250368253377,-0.724413860753909,-0.635374976335667,-0.733790621472604,-1.28810179376949,-0.568329924725828
"243",-0.648987306906497,-1.61560042644526,-0.725728853836465,-0.416004126571653,-0.28287957762499,0.360443744396834,1.42842917827865,1.82726577083767,-0.209552760707265,-0.691694812199405,-0.0191772763123655,-0.671064974245751
"262",-2.133515082413,-0.533019252885214,-2.77537858458053,-2.6959250140781,-0.0442761476241838,0.568687106161934,0.428800754688941,0.283049558964405,-0.231953803548774,-1.3556865897154,-1.76441378186004,-0.263333446444076
"444",-0.935438667153734,-0.0431589680198754,0.466526211388105,1.11845804867247,-0.11304080422357,-2.19902658511664,-1.75815418407939,-0.792224152819263,-0.934843043569173,-0.857006560199803,-0.963251778948963,-0.693864791484277
"108",0.31856222725121,0.479792144153382,-0.328518510420092,0.639065309180183,1.78866984854222,0.683328763633459,-0.463694455820723,1.14053585039497,0.061849593812368,0.25460096110396,0.806236861653736,1.02402071673077
"395",-0.366444257389978,0.462168244372772,1.30972663649644,-1.04723072695347,0.390192199607305,0.131131629240336,0.620941450820512,1.11898631333573,-0.13869647002609,0.234606184408293,0.106137550212129,-0.973040776112763
"251",-0.00512250483785214,-0.491252106289934,1.48847874436604,-0.467318043083551,1.03589208011637,-0.42325403590528,-0.133719488263058,1.04073803732914,-0.0305129583857312,-0.500758551880397,0.779525561012574,0.845132300100808
"415",1.16111922505179,1.83828763752114,0.522857366907733,-0.313544577292387,1.14380160027232,1.7638278931222,-0.0335428983795002,1.19486451332396,0.818839700526743,1.05706684872535,0.0315493006627008,0.870113067905366
"413",0.444046026599273,-1.13438585039298,0.594729709396056,0.281799223232124,2.0147336802046,-0.0882693463047435,-0.220948926823067,-0.22375176155017,-0.290890750632398,0.0435624538773212,0.556427908237501,0.325867118240053
"487",-1.37072463026489,-0.378944777650185,-1.17510715432107,-0.854917760819977,0.352778689282683,0.388689623469903,0.100249099429697,-0.698959472958291,-0.503544700987159,-0.130646282975626,0.259770244113786,-0.533271939091364
"363",1.03576910388429,1.46342347803148,-1.01362567499696,0.489480858879942,0.441324655197014,0.528710064385841,-0.936520224245977,-0.179758847220636,0.700142557293557,0.873870397625251,-0.151314703498593,1.05567868720313
"235",-2.83702087674245,-1.96653516933712,-1.94628331913471,-1.71750569712495,-0.71073734772684,-0.595481272676165,0.0477376816004407,-0.410962908386226,-1.92604265894396,-1.97401446777922,-1.79860186458827,-2.64240308895743
"381",-0.986282828793387,-0.405495938579752,-0.721034722949429,0.325902058963999,-0.597182585216766,0.907148075423356,-0.574171449653941,-0.441213123090016,0.484255069096915,-0.396985335310488,-0.232549398599057,-0.385360323894591
"285",-1.2786120226279,-0.285266119992382,-1.5220695871333,-0.272497507828785,-2.09726469246048,-1.82926313559195,-0.528340533378896,-2.08693688038232,-2.10910518077032,-0.97347157428294,-0.0740702236966303,-0.973715311133426
"139",0.221534292080731,1.14303032764181,1.60774798862312,0.363532263748146,2.9067490199421,1.80355303600144,3.41759975897909,1.63173714476529,2.61641926099945,3.19149782199924,4.17914203766459,2.20102440209952
"167",-1.07624109556919,-1.06622168837239,-0.70763639575673,0.5279331552887,-0.539546530594482,-1.13534295445373,-0.992045508020399,-0.628605979906769,-0.919098308729641,-0.397964152008444,-1.16551695967181,-1.16486912415608
"58",-1.12718387459596,-0.969040162194979,-1.68297879597604,-0.555369725385041,-0.658641170301085,-0.835817716440879,0.208860046720058,-0.128083182815528,-1.96657967062592,-2.56942173335512,-1.44322749139969,-2.15615658075483
"6",1.1773251879147,0.767810033937286,1.48279386329731,1.60845751972242,-1.36130189490422,0.297161941476509,-0.0472797366828089,0.272528948188478,0.826954759400451,0.725565490036135,0.526263584522788,0.354104204874143
"275",-0.236059972402862,-0.981689252164247,-0.685346163269845,-1.19993262711624,-1.7501006746682,-1.36711635247236,-1.68593979232604,-2.15953376448719,-1.27736204775012,-1.63502349550741,-1.18442512473488,-1.36082171021769
"40",0.111603594838912,0.748655768285591,0.591046375659456,1.43304272240323,0.569766563390778,-0.36518258855214,0.113863175901046,-0.0415187092502429,0.749052807360844,-0.0236450048556316,0.520951082806669,0.790141930035011
"171",1.18550470376255,1.48973030171131,1.47002873597569,0.171062907046916,0.607910779149193,1.20234664327754,0.534205396492856,1.27775863130025,0.525546720258449,1.27610026591855,0.696028571821073,1.09638819377687
"244",-0.247747876142325,-2.19316657929454,0.274043290986921,-0.650757100654246,1.02259006688507,0.794789548685791,1.13386289564175,1.13749437918621,0.396285311436426,-0.993704548665352,-1.32154985853664,-0.653534530944257
"377",0.997467326169477,1.04745364278535,0.204276106620287,1.73877414827018,1.13645173872059,1.35291888362613,0.848245041709726,1.05609002896357,0.987534327808885,1.25029149305702,1.03018786529381,0.857784418991563
"393",0.249054188137836,0.129937045869905,-0.410936694573824,0.200272181933762,0.994637906108123,0.19588348300954,0.109639454264375,-0.536953105177643,-0.526842266640159,0.258575465116837,0.799161725780425,-0.0409232012263794
"404",2.74782594018846,2.0305156499131,1.90400836813285,1.65189055947672,-0.238652317750109,0.364173503732484,0.239709965988163,1.04582349679271,2.25136865724864,1.5488004399497,2.44670217795523,1.4735868892935
"66",1.54877995552539,1.66132421245653,1.32511873869471,0.367521429381094,0.407746447970592,-0.177331841523155,-0.26459212003804,-1.64889657215116,-0.355089989965994,0.872229221141281,-0.0136823464370519,-0.332266648329565
"436",-0.827017440203284,-0.187210406977202,0.208431275878623,-0.345490411306812,0.671796042515362,-0.456560581663415,-0.260347188251437,-1.1112114995644,0.495478062597804,-0.699680416797394,-1.0816661199369,-0.512520724140081
"382",-0.687603833377455,-0.821900024828755,-0.18420269163083,-0.123048869757272,-0.786943253182896,-1.84958152539457,-0.778287048948826,-0.456871769922717,-0.67434395781585,-0.364998024266031,0.230518933689966,-1.62667716116011
"192",-0.742568318489415,-0.133633614210873,0.981822846142092,0.473129898559226,0.426361559962886,-0.102413230411617,0.461357056452448,0.336729198417116,-0.130854713811234,0.670398116926915,-0.323758995264474,-0.191504892750411
"78",1.27398133050452,1.60370905286203,1.27077539623191,0.354591516380111,-0.530810726004469,0.0152580022678081,-1.50272678007411,-0.964728111181128,0.711777051316213,-0.946172523964865,-0.767684042303457,-0.605827936444518
"86",0.80806219647375,0.688748038687515,-0.300663236862439,0.909014018109661,-0.0900375693781294,1.35879744403051,0.73899106939962,1.56904370029762,1.14049555201592,0.81457093014588,0.633067546481682,1.01813803715748
"222",0.607733642473013,0.0863176400509327,1.61417115162236,1.55542913700899,0.0321187364925344,0.644884653357121,0.0210401049513451,0.282359501059035,-0.418867973751319,0.358601904640774,-0.474791642608267,-0.176768816810161
"213",-0.0286593702954935,1.57526204978658,-0.0274862492862358,-0.677366833119075,-1.64058214317571,-1.00954619183292,-0.271528522172693,-0.104972118838212,1.6736294203157,0.44838787135601,0.738351427382706,0.4047069608584
